,1,2,3,4,5,6,7,8
1,0,1,3,2,3,4,2,3
2,0,0,3,4,2,5,4,5
3,0,0,0,1,2,1,2,2
4,0,0,0,0,1,1,2,4
5,0,0,0,0,0,1,1,1
6,0,0,0,0,0,0,3,3
7,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,0,0
