Unnamed: 0,10,11,12,13,14,15,16,17,18
10,0,4,0,8,13,10,2,0,12
11,1,0,17,0,13,11,12,6,16
12,0,18,0,2,3,3,4,6,20
13,10,0,4,0,17,14,17,14,39
14,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,2,0,0
16,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,21
18,0,0,0,0,0,0,0,0,0
