Unnamed: 0,19,20,21,22,23,24,25,26,27
19,0,2,0,11,11,7,17,17,17
20,0,0,10,0,8,3,27,6,16
21,0,8,0,1,5,6,4,10,31
22,11,0,2,0,1,1,8,6,16
23,0,0,0,0,0,0,0,0,0
24,0,2,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0
