Unnamed: 0,10,11,12,13,14,15,16,17,18
10,0,2,0,2,0,6,2,4,12
11,2,0,12,0,2,3,8,1,16
12,0,10,0,2,2,5,4,14,30
13,4,0,3,0,4,12,12,5,45
14,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,3,0
16,0,0,0,0,2,3,0,1,1
17,0,0,0,0,0,0,0,0,6
18,0,0,0,0,0,0,1,0,0
