Unnamed: 0,19,20,21,22,23,24,25,26,27
19,0,2,0,5,0,0,3,0,2
20,0,0,3,0,5,2,0,4,27
21,0,2,0,0,1,2,0,2,15
22,0,0,0,0,0,2,4,2,10
23,0,0,0,0,0,2,0,7,0
24,0,0,0,0,0,0,0,1,0
25,1,0,0,9,2,2,0,5,13
26,0,0,0,0,0,0,0,0,0
27,0,0,0,0,2,0,0,0,0
