,1,2,3,4,5,6,7,8
1,0,7,6,5,4,2,5,2
2,0,0,2,3,3,1,4,5
3,0,0,0,4,4,3,4,2
4,0,0,0,0,4,4,4,1
5,0,0,0,0,0,3,4,4
6,0,0,0,0,0,0,3,1
7,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0
