Unnamed: 0,64,65,66,67,68,69,70,71,72
64,0,3,10,3,0,8,0,5,21
65,2,0,13,0,3,6,8,10,18
66,0,0,0,0,0,0,0,0,0
67,4,0,12,0,8,7,5,15,18
68,0,0,4,12,0,4,4,20,12
69,0,0,0,0,0,0,0,0,1
70,0,0,0,0,0,1,0,0,0
71,0,0,1,0,2,0,2,0,0
72,0,0,0,0,0,0,0,0,0
