Unnamed: 0,28,29,30,31,32,33,34,35,36
28,0,0,3,4,4,4,9,13,18
29,1,0,8,0,4,2,9,5,10
30,3,8,0,0,5,3,2,3,18
31,4,0,0,0,2,2,7,0,14
32,0,0,0,0,0,1,0,0,1
33,0,0,0,0,0,0,0,0,0
34,0,0,0,0,8,5,0,1,0
35,5,0,0,0,2,1,2,0,0
36,0,0,0,0,0,2,0,0,0
