Unnamed: 0,64,65,66,67,68,69,70,71,72
64,0,6,29,0,0,19,13,9,27
65,7,0,2,0,0,2,2,1,1
66,0,0,0,0,0,0,2,0,2
67,0,0,6,0,5,8,9,2,19
68,0,0,2,6,0,1,0,0,22
69,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0
71,0,0,2,0,0,4,18,0,11
72,0,0,0,0,0,0,0,0,0
