,1,2,3,4,5,6,7,8
1,0,13,9,11,12,14,12,8
2,0,0,12,12,9,12,10,8
3,0,0,0,11,11,10,12,9
4,0,0,0,0,11,13,14,9
5,0,0,0,0,0,11,12,11
6,0,0,0,0,0,0,14,12
7,0,0,0,0,0,0,0,10
8,0,0,0,0,0,0,0,0
