0,0.018779343,0.033333333,0.074418605,0.09569378,0.052884615,0.027522936,0.045248869,0.041860465,0.033333333,0.059907834,0.028169014,0.048309179,0.338308458,0.034653465,0.043478261,0.428571429,0.097087379,0.038647343,0.028846154,0.574468085,0.047169811,0.042253521,0.019704433,0.00921659,0.038834951,0.015075377,0.009433962,0.004901961,0.02,0.013392857,0.024271845,0.00921659,0.004854369,0.004716981,0.015,0.035,0.014354067,0.004878049,0.041450777,0.01980198,0.00921659,0.014084507,0.023696682,0,0.004608295,0.009478673,0.005154639,0.004694836,0.009389671,0,0,0,0,0.013824885,0,0.004587156,0.014150943,0,0.01843318,0.022624434,0.005025126,0,0.023148148,0.065,0,0.005025126,0.004784689,0.009174312,0.009302326,0,0.009259259
0.018779343,0,0.015789474,0.040201005,0.040201005,0.044692737,0.348837209,0.040816327,0.052910053,0.056410256,0.043243243,0.015706806,0.333333333,0.038647343,0.039106145,0.038043478,0.033653846,0.041450777,0.496932515,0.016216216,0.024509804,0.031914894,0.015957447,0,0,0,0,0.010471204,0,0.011428571,0,0.010362694,0.01010101,0,0,0,0.016483516,0,0.005434783,0,0.005524862,0,0,0.005376344,0,0,0,0.005952381,0,0.005319149,0,0.005847953,0.005988024,0.005847953,0,0,0,0,0.005988024,0.010471204,0,0,0,0,0.016042781,0,0.011428571,0,0,0,0.005882353,0
0.033333333,0.015789474,0,0.03030303,0.025125628,0.075,0.020618557,0.098265896,0.296774194,0.090909091,0.070588235,0.22875817,0.011049724,0.042857143,0.058441558,0.101265823,0.034653465,0.036649215,0.032967033,0.474452555,0.045454545,0.233766234,0.207792208,0.012195122,0.011111111,0.011363636,0,0.005714286,0.00625,0.00621118,0.010752688,0.016574586,0.005524862,0.018072289,0,0,0.017964072,0.011627907,0.012048193,0.025,0.006097561,0,0.012345679,0.017857143,0,0,0.01183432,0.006578947,0.017964072,0.00591716,0,0.006451613,0.013157895,0.012738854,0.011764706,0,0.011627907,0.018181818,0.013245033,0.005882353,0.017142857,0,0,0.022988506,0.032258065,0,0,0.00617284,0.017241379,0.005988024,0.012903226,0.011976048
0.074418605,0.040201005,0.03030303,0,0.065989848,0.036649215,0.024154589,0.057416268,0.050251256,0.090909091,0.029268293,0.034825871,0.056410256,0.090909091,0.021052632,0.030927835,0.08411215,0.404494382,0.030612245,0.005076142,0.066985646,0.040609137,0.025,0,0.019323671,0.01025641,0.015706806,0.029850746,0,0.010638298,0.004739336,0.01010101,0.014563107,0.005102041,0.005102041,0.005235602,0.026041667,0.00990099,0.025906736,0.016129032,0.005181347,0.024875622,0,0.020512821,0,0.014925373,0.035714286,0.005405405,0.005181347,0.02,0,0.010752688,0.005405405,0.010526316,0.010362694,0,0.02,0,0.010869565,0.025125628,0.029850746,0,0,0.03,0.068783069,0,0.005319149,0,0.010050251,0.005,0.010638298,0.00990099
0.09569378,0.040201005,0.025125628,0.065989848,0,0.021390374,0.038834951,0.043902439,0.019512195,0.020304569,0.044117647,0.020100503,0.040816327,0.092682927,0.032432432,0.026315789,0.113300493,0.076923077,0.030612245,0.010362694,0.094059406,0.024752475,0.015306122,0.033519553,0.015625,0.054644809,0.011428571,0.016216216,0.010869565,0.022988506,0.025,0.052083333,0.005181347,0.027624309,0.021621622,0.017241379,0.04494382,0.037634409,0.005586592,0.057471264,0.04494382,0.015306122,0.021276596,0.005347594,0.005952381,0,0.010695187,0,0,0.010416667,0,0.005747126,0.005847953,0.005681818,0,0,0.005181347,0.005263158,0.005847953,0.010309278,0.010309278,0,0,0.010362694,0.121546961,0.005813953,0.005617978,0,0,0.005319149,0,0.015463918
0.052884615,0.044692737,0.075,0.036649215,0.021390374,0,0.026737968,0.152941176,0.132075472,0.125786164,0.406896552,0.095541401,0.051136364,0.054455446,0.383458647,0.168918919,0.046153846,0.026737968,0.058823529,0.08496732,0.051020408,0.115384615,0.076433121,0.02,0.011627907,0.01875,0.041666667,0.012195122,0.020134228,0.006944444,0.011235955,0.01744186,0.011627907,0.013245033,0.012578616,0.021126761,0.026315789,0.012820513,0.012903226,0.013422819,0.006756757,0.012738854,0.020547945,0.006535948,0,0,0.012820513,0.022222222,0.006493506,0.012820513,0,0.014705882,0.022222222,0.007194245,0.012738854,0,0.01910828,0.027027027,0.007407407,0.019230769,0.012345679,0,0,0.018987342,0.039325843,0.007352941,0.007142857,0.006944444,0.006097561,0.006711409,0.02919708,0.032679739
0.027522936,0.348837209,0.020618557,0.024154589,0.038834951,0.026737968,0,0.029850746,0.036082474,0.035,0.036649215,0.025641026,0.263157895,0.028436019,0.026595745,0.031746032,0.033175355,0.030456853,0.298245614,0.015706806,0.033980583,0.020618557,0.046391753,0,0.004830918,0,0,0.005,0,0,0,0.015075377,0,0,0,0,0.010526316,0.005050505,0.005208333,0.005376344,0,0,0,0.01025641,0,0,0,0,0,0,0,0.005434783,0.011173184,0.005464481,0,0,0,0,0.005617978,0,0,0.011173184,0,0,0.036082474,0,0.010695187,0,0,0.005128205,0.005494505,0.005050505
0.045248869,0.040816327,0.098265896,0.057416268,0.043902439,0.152941176,0.029850746,0,0.126436782,0.301204819,0.166666667,0.098837209,0.036458333,0.036866359,0.13253012,0.295597484,0.052132701,0.059405941,0.036649215,0.064705882,0.033333333,0.104046243,0.080924855,0.017142857,0.025906736,0.016042781,0.024539877,0.015873016,0.011764706,0.005813953,0.025,0.031413613,0.025252525,0.02259887,0.021390374,0.018292683,0.032967033,0.027322404,0.021857923,0.028571429,0.017045455,0.005434783,0.016949153,0.016574586,0,0.005376344,0.022222222,0.006060606,0.011049724,0.022099448,0,0.018072289,0.018404908,0.006024096,0.010989011,0,0.016042781,0.02247191,0.012195122,0.032967033,0.021505376,0,0.005988024,0.032608696,0.045454545,0.012121212,0.017857143,0.011560694,0.010638298,0.011428571,0.006060606,0.044692737
0.041860465,0.052910053,0.296774194,0.050251256,0.019512195,0.132075472,0.036082474,0.126436782,0,0.181818182,0.126506024,0.243589744,0.044198895,0.042253521,0.123376623,0.148387097,0.054455446,0.047368421,0.039106145,0.255033557,0.039800995,0.597222222,0.193548387,0.00591716,0.010638298,0.010869565,0.01242236,0.005524862,0.018292683,0.011976048,0.015544041,0.016042781,0.021276596,0.011494253,0.011173184,0.006289308,0.022727273,0.005681818,0.017241379,0.01183432,0.005988024,0.02259887,0.042168675,0.028571429,0,0.005649718,0.017142857,0.012738854,0.029239766,0.028735632,0,0.00625,0.01910828,0.012345679,0.022988506,0,0.02259887,0.035502959,0.019230769,0.028571429,0.011111111,0,0.00621118,0.050561798,0.031914894,0,0.00621118,0.012195122,0.022346369,0.011904762,0.01875,0.035087719
0.033333333,0.056410256,0.090909091,0.090909091,0.020304569,0.125786164,0.035,0.301204819,0.181818182,0,0.101796407,0.111801242,0.042780749,0.018867925,0.121019108,0.25974026,0.034482759,0.088541667,0.048387097,0.075949367,0.019900498,0.135802469,0.110429448,0.024242424,0,0.005586592,0.025641026,0.022857143,0.00617284,0.01242236,0.010695187,0.005434783,0.022099448,0.011976048,0.005747126,0.006493506,0.011695906,0.005847953,0.017647059,0.011904762,0.012195122,0.01734104,0.018181818,0.005952381,0,0.011494253,0.01754386,0.019354839,0.011764706,0.023255814,0,0.012820513,0.019480519,0.006410256,0.011695906,0,0.023121387,0.024242424,0.026143791,0.046783626,0.017241379,0,0,0.023391813,0.031578947,0,0.006329114,0,0.011428571,0,0.019230769,0.035087719
