,1,2,3,4,5,6,7,8
1,0,11,11,10,10,12,16,8
2,0,0,8,11,14,12,10,12
3,0,0,0,12,10,10,13,12
4,0,0,0,0,9,13,11,10
5,0,0,0,0,0,12,7,12
6,0,0,0,0,0,0,11,9
7,0,0,0,0,0,0,0,7
8,0,0,0,0,0,0,0,0
