Unnamed: 0,10,11,12,13,14,15,16,17,18
10,0,8,0,6,8,4,7,0,8
11,5,0,0,0,5,7,9,0,16
12,0,3,0,1,5,1,18,7,42
13,6,0,4,0,12,5,21,5,58
14,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,5,1
16,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,7
18,0,0,0,0,0,0,0,0,0
