FocalID,TargetID,Weight,Sex,Year_birth,Month_birth,Age,Mother,Value
Addede,Zaiaam,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Ad18de,1,F,2005,10,164,HalfEar,1
Addede,Brtero,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Nieyia,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Tooyol,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Ad18de,1,F,2005,10,164,HalfEar,1
Addede,Mawial,1,F,2005,10,164,HalfEar,1
Addede,Thiahe,1,F,2005,10,164,HalfEar,1
Addede,Zaiaam,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Sheyhe,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Brtero,1,F,2005,10,164,HalfEar,1
Addede,Sineie,1,F,2005,10,164,HalfEar,1
Addede,Thiahe,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Caonam,1,F,2005,10,141,HalfEar,1
Addede,Etiath,1,F,2005,10,141,HalfEar,1
Addede,Lomeom,1,F,2005,10,141,HalfEar,1
Addede,Mbmeba,1,F,2005,10,141,HalfEar,1
Addede,Nieyia,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Nieyia,1,F,2005,10,164,HalfEar,1
Addede,Thiahe,1,F,2005,10,164,HalfEar,1
Addede,Togoog,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Caonam,1,F,2005,10,141,HalfEar,1
Addede,Mbmeba,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Voreol,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Ad18de,1,F,2005,10,164,HalfEar,1
Addede,Hoerom,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Etiath,1,F,2005,10,164,HalfEar,1
Addede,Nieyia,1,F,2005,10,164,HalfEar,1
Addede,Sineie,1,F,2005,10,164,HalfEar,1
Addede,Zaiaam,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Brtero,1,F,2005,10,164,HalfEar,1
Addede,Budiur,1,F,2005,10,164,HalfEar,1
Addede,Chadha,1,F,2005,10,164,HalfEar,1
Addede,Nieyia,1,F,2005,10,164,HalfEar,1
Addede,Ni18ia,1,F,2005,10,164,HalfEar,1
Addede,Sineie,1,F,2005,10,164,HalfEar,1
Addede,Zaiaam,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Ad18de,1,F,2005,10,164,HalfEar,1
Addede,Etiath,1,F,2005,10,164,HalfEar,1
Addede,Togoog,1,F,2005,10,164,HalfEar,1
Addede,Zaiaam,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Caonam,1,F,2005,10,141,HalfEar,1
Addede,Mbmeba,1,F,2005,10,141,HalfEar,1
Addede,Thiahe,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Voreol,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Caonam,1,F,2005,10,141,HalfEar,1
Addede,Mbmeba,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Voreol,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Brtero,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,141,HalfEar,1
Addede,Togoog,1,F,2005,10,141,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Ad18de,1,F,2005,10,164,HalfEar,1
Addede,Budiur,1,F,2005,10,164,HalfEar,1
Addede,Caonam,1,F,2005,10,164,HalfEar,1
Addede,Lo18om,1,F,2005,10,164,HalfEar,1
Addede,Ni18ia,1,F,2005,10,164,HalfEar,1
Addede,Sh18he,1,F,2005,10,164,HalfEar,1
Addede,Togoog,1,F,2005,10,164,HalfEar,1
Addede,Addede,1,F,2005,10,164,HalfEar,1
Addede,Caonam,1,F,2005,10,164,HalfEar,1
Addede,Nieyia,1,F,2005,10,164,HalfEar,1
Addede,Ni18ia,1,F,2005,10,164,HalfEar,1
Addede,Sineie,1,F,2005,10,164,HalfEar,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,7,Adelaide,1
Ad18de,Ni18ia,1,F,2018,11,7,Adelaide,1
Ad18de,Thiahe,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Zaiaam,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Brtero,1,F,2018,11,8,Adelaide,1
Ad18de,Chadha,1,F,2018,11,8,Adelaide,1
Ad18de,Addede,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Sh18he,1,F,2018,11,7,Adelaide,1
Ad18de,Sineie,1,F,2018,11,7,Adelaide,1
Ad18de,Addede,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Mawial,1,F,2018,11,7,Adelaide,1
Ad18de,Sh18he,1,F,2018,11,7,Adelaide,1
Ad18de,Sineie,1,F,2018,11,7,Adelaide,1
Ad18de,Zaiaam,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Caonam,1,F,2018,11,8,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,8,Adelaide,1
Ad18de,Mbmeba,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Caonam,1,F,2018,11,7,Adelaide,1
Ad18de,Chadha,1,F,2018,11,7,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,7,Adelaide,1
Ad18de,Lomeom,1,F,2018,11,7,Adelaide,1
Ad18de,Lo18om,1,F,2018,11,7,Adelaide,1
Ad18de,Mawial,1,F,2018,11,7,Adelaide,1
Ad18de,Ni18ia,1,F,2018,11,7,Adelaide,1
Ad18de,Togoog,1,F,2018,11,7,Adelaide,1
Ad18de,Voreol,1,F,2018,11,7,Adelaide,1
Ad18de,Zaiaam,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Caonam,1,F,2018,11,7,Adelaide,1
Ad18de,Sineie,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Brtero,1,F,2018,11,8,Adelaide,1
Ad18de,Budiur,1,F,2018,11,8,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,8,Adelaide,1
Ad18de,Lomeom,1,F,2018,11,8,Adelaide,1
Ad18de,Lo18om,1,F,2018,11,8,Adelaide,1
Ad18de,Nieyia,1,F,2018,11,8,Adelaide,1
Ad18de,Ni18ia,1,F,2018,11,8,Adelaide,1
Ad18de,Sineie,1,F,2018,11,8,Adelaide,1
Ad18de,Thiahe,1,F,2018,11,8,Adelaide,1
Ad18de,Voreol,1,F,2018,11,8,Adelaide,1
Ad18de,Zaiaam,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Chadha,1,F,2018,11,7,Adelaide,1
Ad18de,Mawial,1,F,2018,11,7,Adelaide,1
Ad18de,Sh18he,1,F,2018,11,7,Adelaide,1
Ad18de,Thiahe,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Brtero,1,F,2018,11,8,Adelaide,1
Ad18de,Chadha,1,F,2018,11,8,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,8,Adelaide,1
Ad18de,Lomeom,1,F,2018,11,8,Adelaide,1
Ad18de,Ni18ia,1,F,2018,11,8,Adelaide,1
Ad18de,Thiahe,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Brtero,1,F,2018,11,7,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,7,Adelaide,1
Ad18de,Lomeom,1,F,2018,11,7,Adelaide,1
Ad18de,Sineie,1,F,2018,11,7,Adelaide,1
Ad18de,Zaiaam,1,F,2018,11,7,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,7,Adelaide,1
Ad18de,Brtero,1,F,2018,11,7,Adelaide,1
Ad18de,Chadha,1,F,2018,11,7,Adelaide,1
Ad18de,Hoerom,1,F,2018,11,7,Adelaide,1
Ad18de,Thiahe,1,F,2018,11,7,Adelaide,1
Ad18de,Togoog,1,F,2018,11,7,Adelaide,1
Ad18de,Addede,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Brtero,1,F,2018,11,8,Adelaide,1
Ad18de,Budiur,1,F,2018,11,8,Adelaide,1
Ad18de,Chadha,1,F,2018,11,8,Adelaide,1
Ad18de,Mawial,1,F,2018,11,8,Adelaide,1
Ad18de,Togoog,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Brtero,1,F,2018,11,8,Adelaide,1
Ad18de,Budiur,1,F,2018,11,8,Adelaide,1
Ad18de,Lomeom,1,F,2018,11,8,Adelaide,1
Ad18de,Addede,1,F,2018,11,8,Adelaide,1
Ad18de,Ad18de,1,F,2018,11,8,Adelaide,1
Ad18de,Mbmeba,1,F,2018,11,8,Adelaide,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Caonam,1,F,2009,4,122,Lome,1
Brtero,Hoerom,1,F,2009,4,122,Lome,1
Brtero,Lomeom,1,F,2009,4,122,Lome,1
Brtero,Togoog,1,F,2009,4,122,Lome,1
Brtero,Zaiaam,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Etiath,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Chadha,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Addede,1,F,2009,4,122,Lome,1
Brtero,Ad18de,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Caonam,1,F,2009,4,122,Lome,1
Brtero,Etiath,1,F,2009,4,122,Lome,1
Brtero,Lo18om,1,F,2009,4,122,Lome,1
Brtero,Mbmeba,1,F,2009,4,122,Lome,1
Brtero,Nieyia,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Sheyhe,1,F,2009,4,122,Lome,1
Brtero,Togoog,1,F,2009,4,122,Lome,1
Brtero,Addede,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Togoog,1,F,2009,4,99,Lome,1
Brtero,Ad18de,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Lo18om,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Caonam,1,F,2009,4,121,Lome,1
Brtero,Chadha,1,F,2009,4,121,Lome,1
Brtero,Mbmeba,1,F,2009,4,121,Lome,1
Brtero,Togoog,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Chadha,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Budiur,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Sheyhe,1,F,2009,4,99,Lome,1
Brtero,Ad18de,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Hoerom,1,F,2009,4,122,Lome,1
Brtero,Lomeom,1,F,2009,4,122,Lome,1
Brtero,Thiahe,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Togoog,1,F,2009,4,99,Lome,1
Brtero,Voreol,1,F,2009,4,99,Lome,1
Brtero,Addede,1,F,2009,4,121,Lome,1
Brtero,Ad18de,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Budiur,1,F,2009,4,121,Lome,1
Brtero,Chadha,1,F,2009,4,121,Lome,1
Brtero,Lomeom,1,F,2009,4,121,Lome,1
Brtero,Lo18om,1,F,2009,4,121,Lome,1
Brtero,Nieyia,1,F,2009,4,121,Lome,1
Brtero,Ni18ia,1,F,2009,4,121,Lome,1
Brtero,Sineie,1,F,2009,4,121,Lome,1
Brtero,Thiahe,1,F,2009,4,121,Lome,1
Brtero,Voreol,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Budiur,1,F,2009,4,99,Lome,1
Brtero,CJJDJD,1,F,2009,4,99,Lome,1
Brtero,Addede,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Budiur,1,F,2009,4,121,Lome,1
Brtero,Etiath,1,F,2009,4,121,Lome,1
Brtero,Sheyhe,1,F,2009,4,121,Lome,1
Brtero,Sineie,1,F,2009,4,121,Lome,1
Brtero,Ad18de,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Budiur,1,F,2009,4,121,Lome,1
Brtero,Hoerom,1,F,2009,4,121,Lome,1
Brtero,Ni18ia,1,F,2009,4,121,Lome,1
Brtero,Thiahe,1,F,2009,4,121,Lome,1
Brtero,Voreol,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Addede,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Togoog,1,F,2009,4,99,Lome,1
Brtero,Ad18de,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Thiahe,1,F,2009,4,121,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Faoyat,1,F,2009,4,99,Lome,1
Brtero,Voreol,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Chadha,1,F,2009,4,122,Lome,1
Brtero,Sheyhe,1,F,2009,4,122,Lome,1
Brtero,Sh18he,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,98,Lome,1
Brtero,CJJDJD,1,F,2009,4,98,Lome,1
Brtero,Brtero,1,F,2009,4,98,Lome,1
Brtero,CJJDJD,1,F,2009,4,98,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Thiahe,1,F,2009,4,122,Lome,1
Brtero,Addede,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Chadha,1,F,2009,4,122,Lome,1
Brtero,Hoerom,1,F,2009,4,122,Lome,1
Brtero,Lomeom,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Chadha,1,F,2009,4,122,Lome,1
Brtero,Hoerom,1,F,2009,4,122,Lome,1
Brtero,Sineie,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,121,Lome,1
Brtero,Budiur,1,F,2009,4,121,Lome,1
Brtero,Nieyia,1,F,2009,4,121,Lome,1
Brtero,Togoog,1,F,2009,4,121,Lome,1
Brtero,Addede,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Budiur,1,F,2009,4,122,Lome,1
Brtero,Lomeom,1,F,2009,4,122,Lome,1
Brtero,Lo18om,1,F,2009,4,122,Lome,1
Brtero,Mawial,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Sineie,1,F,2009,4,122,Lome,1
Brtero,Togoog,1,F,2009,4,122,Lome,1
Brtero,Ad18de,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Chadha,1,F,2009,4,122,Lome,1
Brtero,Etiath,1,F,2009,4,122,Lome,1
Brtero,Lomeom,1,F,2009,4,122,Lome,1
Brtero,Ni18ia,1,F,2009,4,122,Lome,1
Brtero,Thiahe,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Hoerom,1,F,2009,4,122,Lome,1
Brtero,Brtero,1,F,2009,4,99,Lome,1
Brtero,Etiath,1,F,2009,4,99,Lome,1
Brtero,Sheyhe,1,F,2009,4,99,Lome,1
Brtero,Brtero,1,F,2009,4,122,Lome,1
Brtero,Lo18om,1,F,2009,4,122,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Caonam,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Ni18ia,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Hoerom,1,F,2015,1,53,Lome,1
Budiur,Lomeom,1,F,2015,1,53,Lome,1
Budiur,Mbmeba,1,F,2015,1,53,Lome,1
Budiur,Sineie,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Lomeom,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Lomeom,1,F,2015,1,53,Lome,1
Budiur,Lo18om,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Etiath,1,F,2015,1,30,Lome,1
Budiur,Faoyat,1,F,2015,1,30,Lome,1
Budiur,Zaiaam,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Faoyat,1,F,2015,1,30,Lome,1
Budiur,Lomeom,1,F,2015,1,30,Lome,1
Budiur,Zaiaam,1,F,2015,1,30,Lome,1
Budiur,Ad18de,1,F,2015,1,53,Lome,1
Budiur,Brtero,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Etiath,1,F,2015,1,53,Lome,1
Budiur,Hoerom,1,F,2015,1,53,Lome,1
Budiur,Lomeom,1,F,2015,1,53,Lome,1
Budiur,Nieyia,1,F,2015,1,53,Lome,1
Budiur,Ni18ia,1,F,2015,1,53,Lome,1
Budiur,Thiahe,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Sheyhe,1,F,2015,1,30,Lome,1
Budiur,Brtero,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Chadha,1,F,2015,1,30,Lome,1
Budiur,Etiath,1,F,2015,1,30,Lome,1
Budiur,Zaiaam,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Nieyia,1,F,2015,1,53,Lome,1
Budiur,Ni18ia,1,F,2015,1,53,Lome,1
Budiur,Zaiaam,1,F,2015,1,53,Lome,1
Budiur,Brtero,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Hoerom,1,F,2015,1,52,Lome,1
Budiur,Ad18de,1,F,2015,1,52,Lome,1
Budiur,Brtero,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Hoerom,1,F,2015,1,52,Lome,1
Budiur,Lomeom,1,F,2015,1,52,Lome,1
Budiur,Sineie,1,F,2015,1,52,Lome,1
Budiur,Thiahe,1,F,2015,1,52,Lome,1
Budiur,Togoog,1,F,2015,1,52,Lome,1
Budiur,Addede,1,F,2015,1,52,Lome,1
Budiur,Brtero,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Hoerom,1,F,2015,1,52,Lome,1
Budiur,Lomeom,1,F,2015,1,52,Lome,1
Budiur,Mbmeba,1,F,2015,1,52,Lome,1
Budiur,Nieyia,1,F,2015,1,52,Lome,1
Budiur,Voreol,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Sineie,1,F,2015,1,30,Lome,1
Budiur,Voreol,1,F,2015,1,30,Lome,1
Budiur,Addede,1,F,2015,1,29,Lome,1
Budiur,Brtero,1,F,2015,1,29,Lome,1
Budiur,Budiur,1,F,2015,1,29,Lome,1
Budiur,CJJDJD,1,F,2015,1,29,Lome,1
Budiur,Lomeom,1,F,2015,1,29,Lome,1
Budiur,Sineie,1,F,2015,1,29,Lome,1
Budiur,Zaiaam,1,F,2015,1,29,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Nieyia,1,F,2015,1,30,Lome,1
Budiur,Brtero,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Etiath,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,29,Lome,1
Budiur,Lomeom,1,F,2015,1,29,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Zaiaam,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Chadha,1,F,2015,1,52,Lome,1
Budiur,Addede,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Caonam,1,F,2015,1,30,Lome,1
Budiur,Mawial,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Lomeom,1,F,2015,1,30,Lome,1
Budiur,Mawial,1,F,2015,1,30,Lome,1
Budiur,Zaiaam,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Sh18he,1,F,2015,1,53,Lome,1
Budiur,Brtero,1,F,2015,1,29,Lome,1
Budiur,Budiur,1,F,2015,1,29,Lome,1
Budiur,Chadha,1,F,2015,1,29,Lome,1
Budiur,Etiath,1,F,2015,1,29,Lome,1
Budiur,Faoyat,1,F,2015,1,29,Lome,1
Budiur,Orllrw,1,F,2015,1,29,Lome,1
Budiur,Sineie,1,F,2015,1,29,Lome,1
Budiur,Voreol,1,F,2015,1,29,Lome,1
Budiur,Zaiaam,1,F,2015,1,29,Lome,1
Budiur,Brtero,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,30,Lome,1
Budiur,Chadha,1,F,2015,1,30,Lome,1
Budiur,CJJDJD,1,F,2015,1,30,Lome,1
Budiur,Lomeom,1,F,2015,1,30,Lome,1
Budiur,Thiahe,1,F,2015,1,30,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Caonam,1,F,2015,1,52,Lome,1
Budiur,Sineie,1,F,2015,1,52,Lome,1
Budiur,Togoog,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,53,Lome,1
Budiur,Chadha,1,F,2015,1,53,Lome,1
Budiur,Lo18om,1,F,2015,1,53,Lome,1
Budiur,Ni18ia,1,F,2015,1,53,Lome,1
Budiur,Sh18he,1,F,2015,1,53,Lome,1
Budiur,Sineie,1,F,2015,1,53,Lome,1
Budiur,Addede,1,F,2015,1,52,Lome,1
Budiur,Ad18de,1,F,2015,1,52,Lome,1
Budiur,Budiur,1,F,2015,1,52,Lome,1
Budiur,Chadha,1,F,2015,1,52,Lome,1
Budiur,Sh18he,1,F,2015,1,52,Lome,1
Budiur,Sineie,1,F,2015,1,52,Lome,1
Budiur,Thiahe,1,F,2015,1,52,Lome,1
